building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
att_bld_all_resources_dyes_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_1	false	att_bld_all_resources_dyes_1	att_bld_all_resources_dyes_1	true
att_bld_all_resources_dyes_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_2	false	att_bld_all_resources_dyes_2	att_bld_all_resources_dyes_2	true
att_bld_all_resources_dyes_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_2	false	att_bld_all_resources_dyes_2	att_bld_all_resources_dyes_2	true
att_bld_all_resources_dyes_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_2	false	att_bld_all_resources_dyes_2	att_bld_all_resources_dyes_2	true
att_bld_all_resources_dyes_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_3	false	att_bld_all_resources_dyes_3	att_bld_all_resources_dyes_3	true
att_bld_all_resources_dyes_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_3	false	att_bld_all_resources_dyes_3	att_bld_all_resources_dyes_3	true
att_bld_all_resources_dyes_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_3	false	att_bld_all_resources_dyes_3	att_bld_all_resources_dyes_3	true
att_bld_all_resources_dyes_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_4	false	att_bld_all_resources_dyes_4	att_bld_all_resources_dyes_4	true
att_bld_all_resources_dyes_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_4	false	att_bld_all_resources_dyes_4	att_bld_all_resources_dyes_4	true
att_bld_all_resources_dyes_4	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_dyes_4	false	att_bld_all_resources_dyes_4	att_bld_all_resources_dyes_4	true
att_bld_all_resources_furs_1	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_1	false	att_bld_all_resources_furs_1	att_bld_all_resources_furs_1	true
att_bld_all_resources_furs_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_1	false	att_bld_all_resources_furs_1	att_bld_all_resources_furs_1	true
att_bld_all_resources_furs_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_1	false	att_bld_all_resources_furs_1	att_bld_all_resources_furs_1	true
att_bld_all_resources_furs_2	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_2	false	att_bld_all_resources_furs_2	att_bld_all_resources_furs_2	true
att_bld_all_resources_furs_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_2	false	att_bld_all_resources_furs_2	att_bld_all_resources_furs_2	true
att_bld_all_resources_furs_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_2	false	att_bld_all_resources_furs_2	att_bld_all_resources_furs_2	true
att_bld_all_resources_furs_3	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_3	false	att_bld_all_resources_furs_3	att_bld_all_resources_furs_3	true
att_bld_all_resources_furs_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_3	false	att_bld_all_resources_furs_3	att_bld_all_resources_furs_3	true
att_bld_all_resources_furs_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_3	false	att_bld_all_resources_furs_3	att_bld_all_resources_furs_3	true
att_bld_all_resources_furs_4	att_cult_barbarian				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_4	false	att_bld_all_resources_furs_4	att_bld_all_resources_furs_4	true
att_bld_all_resources_furs_4	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_4	false	att_bld_all_resources_furs_4	att_bld_all_resources_furs_4	true
att_bld_all_resources_furs_4	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_furs_4	false	att_bld_all_resources_furs_4	att_bld_all_resources_furs_4	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_1	false	att_bld_all_resources_gems_alamanni_1	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_franci		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_saxones		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_1	false	att_bld_all_resources_gems_alamanni_1	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_frankish		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_saxon		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_suebi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_1	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_1	false	att_bld_all_resources_gems_1	att_bld_all_resources_gems_1	true
att_bld_all_resources_gems_2	att_cult_barbarian		att_fact_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_2	false	att_bld_all_resources_gems_alamanni_2	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_2	att_cult_barbarian		att_fact_separatist_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_2	false	att_bld_all_resources_gems_alamanni_2	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_franci		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_saxones		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_frankish		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_saxon		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_suebi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_2	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_2	false	att_bld_all_resources_gems_2	att_bld_all_resources_gems_2	true
att_bld_all_resources_gems_3	att_cult_barbarian		att_fact_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_3	false	att_bld_all_resources_gems_alamanni_3	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_3	att_cult_barbarian		att_fact_separatist_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_3	false	att_bld_all_resources_gems_alamanni_3	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_franci		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_saxones		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_frankish		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_saxon		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_suebi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_eastern				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_3	att_cult_roman				campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_3	false	att_bld_all_resources_gems_3	att_bld_all_resources_gems_3	true
att_bld_all_resources_gems_4	att_cult_barbarian		att_fact_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_4	false	att_bld_all_resources_gems_alamanni_4	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_4	att_cult_barbarian		att_fact_separatist_alamanni		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_barbarian_gem_4	false	att_bld_all_resources_gems_alamanni_4	att_bld_all_resources_gems_alamanni	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_celtic			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_north			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_franci		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_saxones		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_burgundii		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_frankish		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_langobardi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_separatist_saxon		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
att_bld_all_resources_gems_4	att_cult_barbarian	att_sub_cult_barbarian_germanic_west	att_fact_suebi		campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_all_resources_gems_4	false	att_bld_all_resources_gems_4	att_bld_all_resources_gems_4	true
