key	index	subculture	category	screen_name	screen_adjective	name_group	skin	ui_skin	is_rebel	mp_available	mp_available_naval	icons_path_units	flags_path	republican_flag_path	same_gov_type_revolution_flag_path	military_group	settler_rebellion_faction	movie_death_event	mp_use_republic_early	mp_use_republic_late	unit_regiment_name_group	ship_name_group	attack_desc	defend_desc	mp_stats_name	pre_battle_speech_parameter	can_be_regionless	senator_total	uses_legion_names	can_be_horde	use_military_force_morale	mp_force_gen_template	win_movie	voiceover_subculture	primary_colour_hex	alt_primary_colour_hex	secondary_colour_hex	alt_secondary_colour_hex	rebel_colour_hex	uniform_colour_hex	alt_uniform_colour_hex	card_colour_hex
cha_fact_separatist_gallician	2041790911	bel_sub_cult_roman	playable	Gallacian Separatists	Gallacian	250	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Gallician_Separatists	data\ui\flags\	data\ui\flags\	cha_spanish		0	false	false	92	92	You are attacking the Gallacian Separatists!	You are defending against Gallacian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	ECBD53	000000	000000	000000	000000	000000	000000	ECBD53
cha_fact_separatist_gallician_cw	2041790999	bel_sub_cult_roman	playable	Asturian Separatists	Gallacian	250	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Gallician_Separatists	data\ui\flags\	data\ui\flags\	cha_spanish		0	false	false	92	92	You are attacking Asturian Separatists!	You are defending against Asturian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	ECBD53	000000	000000	000000	000000	000000	000000	ECBD53
cha_fact_separatist_irish	2041790915	att_sub_cult_barbarian_celtic	playable	Irish Separatists	Irish	203	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Irish_Separatists	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking the Irish Separatists!	You are defending against Irish Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	495056	000000	000000	000000	000000	000000	000000	495056
cha_fact_separatist_italian	2041790925	att_sub_cult_roman_east	playable	Italian Separatists	Italian	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Italian_Separatists	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking the Italian Separatists!	You are defending against Italian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_east	69A8E2	000000	000000	000000	000000	000000	000000	69A8E2
cha_fact_separatist_italian_cw	2041791003	att_sub_cult_roman_east	playable	Lombard Separatists	Italian	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Italian_Separatists	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking Lombard Separatists!	You are defending against Lombard Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_east	69A8E2	000000	000000	000000	000000	000000	000000	69A8E2
cha_fact_separatist_muslim	2041790930	att_sub_cult_eastern_sassanid	playable	Muslim Separatists	Muslim	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Muslim_Separatists	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Muslim Separatists!	You are defending against Muslim Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	53301D	000000	000000	000000	000000	000000	000000	53301D
cha_fact_separatist_muslim_cw	2041791008	att_sub_cult_eastern_sassanid	playable	Cordoban Separatists	Muslim	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Muslim_Separatists	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking Cordoban Separatists!	You are defending against Cordoban Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	53301D	000000	000000	000000	000000	000000	000000	53301D
cha_fact_separatist_pict	2041790936	att_sub_cult_barbarian_celtic	playable	Pictish Separatists	Pictish	224	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Pict_Separatists	data\ui\flags\	data\ui\flags\	cha_pict		0	false	false	92	92	You are attacking the Pictish Separatists!	You are defending against Pictish Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	9A8D7F	000000	000000	000000	000000	000000	000000	9A8D7F
cha_fact_separatist_roman	2041790939	bel_sub_cult_roman	playable	Roman Separatists	Roman	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Roman_Separatists	data\ui\flags\	data\ui\flags\	cha_roman		0	false	false	92	92	You are attacking the Roman Separatists!	You are defending against Roman Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	C76F0B	000000	000000	000000	000000	000000	000000	C76F0B
cha_fact_separatist_saxon	2041790947	att_sub_cult_barbarian_germanic_north	playable	Saxon Separatists	Saxon	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Saxon_Separatists	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking the Saxon Separatists!	You are defending against Saxon Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	7B9660	000000	000000	000000	000000	000000	000000	7B9660
cha_fact_separatist_saxon_cw	2041791010	att_sub_cult_barbarian_germanic_north	playable	Westphalian Separatists	Saxon	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Saxon_Separatists	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking Westphalian Separatists!	You are defending against Westphalian Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	7B9660	000000	000000	000000	000000	000000	000000	7B9660
cha_fact_separatist_slavic	2041790954	att_sub_cult_barbarian_germanic_east	playable	Slavic Separatists	Slavic	242	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Slavic_Separatists	data\ui\flags\	data\ui\flags\	cha_slavic		0	false	false	92	92	You are attacking the Slavic Separatists!	You are defending against Slavic Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_east	978757	000000	000000	000000	000000	000000	000000	978757
cha_fact_separatist_viking	2041790955	att_sub_cult_barbarian_germanic_north	playable	Viking Separatists	Viking	252	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Viking_Separatists	data\ui\flags\	data\ui\flags\	cha_viking		0	false	false	92	92	You are attacking the Viking Separatists!	You are defending against Viking Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	5C5943	000000	000000	000000	000000	000000	000000	5C5943
cha_fact_separatist_viking_cw	2041791019	att_sub_cult_barbarian_germanic_north	playable	Danish Separatists	Viking	252	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Viking_Separatists	data\ui\flags\	data\ui\flags\	cha_viking		0	false	false	92	92	You are attacking Danish Separatists!	You are defending against Danish Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_north	5C5943	000000	000000	000000	000000	000000	000000	5C5943
cha_fact_separatist_welsh	2041790963	att_sub_cult_barbarian_celtic	playable	Welsh Separatists	Welsh	262	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Welsh_Separatists	data\ui\flags\	data\ui\flags\	cha_welsh		0	false	false	92	92	You are attacking the Welsh Separatists!	You are defending against Welsh Separatists!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	64832F	000000	000000	000000	000000	000000	000000	64832F
cha_fact_sevilla	2041790794	att_sub_cult_eastern_sassanid	playable	Taifa of Sevilla	Sevillan	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Seville	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Sevilla!	You are defending against the Taifa of Sevilla!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	7E8186	000000	000000	000000	000000	000000	000000	7E8186
cha_fact_sicily	2041790819	bel_sub_cult_roman	playable	Theme of Sicily	Sicilian	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Sicily	data\ui\flags\	data\ui\flags\	cha_roman		0	false	false	92	92	You are attacking the Theme of Sicily!	You are defending against the Theme of Sicily!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	943B21	000000	000000	000000	000000	000000	000000	943517
cha_fact_spoleto	2041790682	att_sub_cult_roman_east	playable	Duchy of Spoleto	Spoleto	212	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Spoleto	data\ui\flags\	data\ui\flags\	cha_lombard		0	false	false	92	92	You are attacking the Kingdom of Spoleto!	You are defending against the Duchy of Spoleto!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_roman_east	FCE3A3	000000	000000	000000	000000	000000	000000	FCE3A3
cha_fact_toledo	2041790797	att_sub_cult_eastern_sassanid	playable	Taifa of Toledo	Toledo	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Toledo	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Toledo!	You are defending against the Taifa of Toledo!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	E5811A	000000	000000	000000	000000	000000	000000	E5811A
cha_fact_ulaid	2041790754	att_sub_cult_barbarian_celtic	playable	Kingdom of Ulaid	Ulaid	203	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Ulaid	data\ui\flags\	data\ui\flags\	cha_irish		0	false	false	92	92	You are attacking the Kingdom of Ulaid!	You are defending against the Kingdom of Ulaid!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_celtic	FAE5A4	000000	000000	000000	000000	000000	000000	FAE5A4
cha_fact_valencia	2041790800	att_sub_cult_eastern_sassanid	playable	Taifa of Valencia	Valencian	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Valencia	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Valencia!	You are defending against the Taifa of Valencia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	4965C7	000000	000000	000000	000000	000000	000000	3C55AF
cha_fact_venice	2041790772	bel_sub_cult_roman	playable	Republic of Venice	Venician	234	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Venice	data\ui\flags\	data\ui\flags\	cha_roman		0	false	false	92	92	You are attacking the Republic of Venice!	You are defending against the Republic of Venice!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		bel_sub_cult_roman	3A6D80	000000	000000	000000	000000	000000	000000	3A6D80
cha_fact_wessex	2041790764	att_sub_cult_barbarian_germanic_west	playable	Kingdom of Wessex	Wessex	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Wessex	data\ui\flags\	data\ui\flags\	cha_english		0	false	false	92	92	You are attacking the Kingdom of Wessex!	You are defending against the Kingdom of Wessex!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_west	AB4117	000000	000000	000000	000000	000000	000000	943517
cha_fact_westphalia	2041790607	att_sub_cult_barbarian_germanic_north	playable	Westphalia	Westphalian	191	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Westphalia	data\ui\flags\	data\ui\flags\	cha_saxon		0	false	false	92	92	You are attacking Westphalia!	You are defending against Westphalia!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks	cha_win_westphalia	att_sub_cult_barbarian_germanic_north	3C492F	000000	000000	000000	000000	000000	000000	3C492F
cha_fact_wilzi	2041790829	att_sub_cult_barbarian_germanic_east	playable	Wilzi	Wilzian	242	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Wilzi	data\ui\flags\	data\ui\flags\	cha_slavic		0	false	false	92	92	You are attacking the Wilzi!	You are defending against the Wilzi!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_barbarian_germanic_east	827E72	000000	000000	000000	000000	000000	000000	827E72
cha_fact_zaragoza	2041790810	att_sub_cult_eastern_sassanid	playable	Taifa of Zaragoza	Zaragozan	215	charlemagne	charlemagne	false	false	false	data\ui\	data\ui\flags\Zaragoza	data\ui\flags\	data\ui\flags\	cha_muslim		0	false	false	92	92	You are attacking the Taifa of Zaragoza!	You are defending against the Taifa of Zaragoza!		PBS_PARAMETER_UNUSED	true	500	false	false	true	att_mp_force_gen_franks		att_sub_cult_eastern_sassanid	A91400	000000	000000	000000	000000	000000	000000	A91400
att_fact_separatist_african	2041790278	att_sub_cult_eastern_desert	playable	African Separatists	African	121	eastern		false	false	false	data\ui\	data\ui\flags\AfricanSeparatists	data\ui\flags\	data\ui\flags\	att_des_desert	att_faction_false		false	false	121	121	You are attacking African Separatists!	You are defending against African Separatists!		PBS_PARAMETER_UNUSED	true	150	false	false	false	default		att_sub_cult_eastern_desert	C96555	000000	000000	000000	000000	000000	000000	EBD254
bel_fact_separatist_african	2041790504	att_sub_cult_eastern_desert	playable	African Separatists	African	121	eastern		false	false	false	data\ui\	data\ui\flags\AfricanSeparatists	data\ui\flags\	data\ui\flags\	att_des_desert	att_faction_false		false	false	121	121	You are attacking African Separatists!	You are defending against African Separatists!		PBS_PARAMETER_UNUSED	true	150	false	false	false	default		att_sub_cult_eastern_desert	C96555	000000	000000	000000	000000	000000	000000	EBD254
